id,tc_name,sc_name
20282,雄辯裝備箱（品級290）,雄辩装备箱（品级290）
20283,影隱裝備箱（品級290）,影隐装备箱（品级290）
20284,深淵裝備箱（品級290）,深渊装备箱（品级290）
20285,砲手裝備箱（品級290）,炮手装备箱（品级290）
20286,星座裝備箱（品級290）,星座装备箱（品级290）
20287,明珍裝備箱（品級290）,明珍装备箱（品级290）
20288,鬥劍裝備箱（品級290）,斗剑装备箱（品级290）
20289,蒼天冒險錄,苍穹冒险录
20290,騎士冒險錄·蒼天之章,骑士冒险录·苍穹之章
20291,武僧冒險錄·蒼天之章,武僧冒险录·苍穹之章
20292,戰士冒險錄·蒼天之章,战士冒险录·苍穹之章
20293,龍騎士冒險錄·蒼天之章,龙骑士冒险录·苍穹之章
20294,忍者冒險錄·蒼天之章,忍者冒险录·苍穹之章
20295,吟遊詩人冒險錄·蒼天之章,吟游诗人冒险录·苍穹之章
20296,白魔道士冒險錄·蒼天之章,白魔法师冒险录·苍穹之章
20297,黑魔道士冒險錄·蒼天之章,黑魔法师冒险录·苍穹之章
20298,召喚士冒險錄·蒼天之章,召唤师冒险录·苍穹之章
20299,學者冒險錄·蒼天之章,学者冒险录·苍穹之章
20300,暗黑騎士冒險錄·蒼天之章,暗黑骑士冒险录·苍穹之章
20301,機工士冒險錄·蒼天之章,机工士冒险录·苍穹之章
20302,占星術師冒險錄·蒼天之章,占星术士冒险录·苍穹之章
20303,真血裝備箱（品級290）,真血装备箱（品级290）
20304,紅蓮祭票據2018,红莲节票据2018
20305,戌狗娃娃,戌狗娃娃
20306,夕霧和豪雪的肖像畫,夕雾和豪雪的肖像画
20307,馬頭琴,马头琴
20308,著名兵團成員的手冊,著名兵团成员的手册
20309,生者秘藥,生者秘药
20310,仿製方窗,仿制方窗
20311,風景畫：威羅迪納基地,风景画：威罗迪纳基地
20312,風景畫：幻我園,风景画：幻我园
20313,風景畫：開宗堂,风景画：开宗堂
20314,風景畫：帝國東方堡,风景画：帝国东方堡
20315,風景畫：昏暗林,风景画：昏暗林
20316,風景畫：賈萳寢宮,风景画：天母寝宫
20317,風景畫：對等石,风景画：对等石
20318,風景畫：藏淚丘,风景画：藏泪丘
20319,風景畫：寒爐村,风景画：寒炉村
20320,風景畫：紐恩克雷夫的方舟,风景画：纽恩克雷夫的方舟
20321,風景畫：阿拉加納,风景画：阿拉加纳
20322,風景畫：御制監望塔,风景画：御制监望塔
20323,風景畫：贖罪之腕,风景画：赎罪之腕
20324,風景畫：赤紅神塔,风景画：赤红神塔
20325,風景畫：啟程回廊,风景画：启程回廊
20326,風景畫：要塞城邦阿拉米格,风景画：要塞城邦阿拉米格
20327,風景畫：阿拉米格人居住區,风景画：阿拉米格人居住区
20328,風景畫：望雲塔,风景画：望云塔
20329,風景畫：聖禮拜台,风景画：圣礼拜台
20330,風景畫：地下水路,风景画：地下水路
20331,風景畫：天營門,风景画：天营门
20332,風景畫：赤誠組營房前,风景画：赤诚组营房前
20333,風景畫：望海樓,风景画：望海楼
20334,風景畫：小金街,风景画：小金街
20335,風景畫：小金街後巷,风景画：小金街后巷
20336,風景畫：潮風亭,风景画：潮风亭
20337,風景畫：碧玉水,风景画：碧玉水
20338,風景畫：沖之岩,风景画：冲之岩
20339,風景畫：天之御柱,风景画：天之御柱
20340,風景畫：酒杯島,风景画：酒杯岛
20341,風景畫：絕鬼島,风景画：绝鬼岛
20342,風景畫：漁村,风景画：渔村
20343,風景畫：岩燕廟,风景画：岩燕庙
20344,風景畫：帝國河畔堡,风景画：帝国河畔堡
20345,風景畫：茨菰村,风景画：茨菰村
20346,風景畫：七彩溝,风景画：七彩沟
20347,風景畫：多瑪城,风景画：多玛城
20348,風景畫：大龍月門,风景画：大龙月门
20349,風景畫：弓束官邸,风景画：弓束官邸
20350,風景畫：喬爾艾恩石環,风景画：乔尔艾恩石环
20351,風景畫：朵塔兒水洲,风景画：朵塔儿水洲
20352,風景畫：暮暉王座,风景画：暮晖王座
20353,風景畫：重逢市集,风景画：重逢集市
20354,風景畫：恰佳遺骨堂,风景画：恰佳遗骨堂
20355,風景畫：晨曦王座,风景画：晨曦王座
20356,火神打刀,火神打刀
20357,火神刺劍,火神刺剑
20358,獄火打刀,狱火打刀
20359,獄火刺劍,狱火刺剑
20360,風神血,风神血
20361,風神傲,风神傲
20362,旋風神血,旋风神血
20363,旋風神傲,旋风神傲
20364,土神打刀,土神打刀
20365,土神花劍,土神花剑
20366,厚土打刀,厚土打刀
20367,厚土花劍,厚土花剑
20368,莫古莫古打刀,莫古莫古打刀
20369,莫古莫古刺劍,莫古莫古刺剑
20370,極王莫古打刀,贤王莫古打刀
20371,善王莫古刺劍,贤王莫古刺剑
20372,水神打刀,水神打刀
20373,水神刺劍,水神刺剑
20374,淵水打刀,渊水打刀
20375,淵水刺劍,渊水刺剑
20376,雷神震霆,雷神震霆
20377,雷神電掣,雷神电掣
20378,驚雷震霆,惊雷震霆
20379,驚雷電掣,惊雷电掣
20380,冰神寒冰打刀,冰神寒冰打刀
20381,冰神寒冰重刺劍,冰神寒冰重刺剑
20382,冰神鑽石打刀,冰神钻石打刀
20383,冰神鑽石重刺劍,冰神钻石重刺剑
20384,加隆德魔導武士刀,加隆德魔导武士刀
20385,加隆德魔導重刺劍,加隆德魔导重刺剑
20386,改良型加隆德魔導武士刀,改良型加隆德魔导武士刀
20387,改良型加隆德魔導重刺劍,改良型加隆德魔导重刺剑
20388,靈銀打刀,灵银打刀
20389,靈銀刺劍,灵银刺剑
20390,靈銀太刀,灵银太刀
20391,靈銀花劍,灵银花剑
20392,硬銀打刀,硬银打刀
20393,硬銀刺劍,硬银刺剑
20394,硬銀太刀,硬银太刀
20395,硬銀花劍,硬银花剑
20396,堅鋼打刀,精金打刀
20397,皇金刺劍,皇金刺剑
20398,軍用刀,军用刀
20399,軍用花劍,军用花剑
20400,群狼丸,群狼丸
20401,胡蜂巢,胡蜂巢
20402,片山一文字,片山一文字
20403,凡爾登,凡尔登
20404,戰女神修士打刀,战女神修士打刀
20405,戰女神驅魔花劍,战女神驱魔花剑
20406,景秀,景秀
20407,貝拉哈迪亞重刺劍,贝拉哈迪亚重刺剑
20408,龍華之刀,龙华之刀
20409,黑獅鷲刺劍,黑狮鹫刺剑
20410,光陰神打刀,光阴神打刀
20411,知識神刺劍,知识神刺剑
20412,大包平,大包平
20413,舞草,舞草
20414,大包平·改,大包平·改
20415,舞草·改,舞草·改
20416,獄炎刀,狱炎刀
20417,暴冰刺劍,暴冰刺剑
20418,改良型獄炎刀,改良型狱炎刀
20419,改良型暴冰刺劍,改良型暴冰刺剑
20420,田園刀,田园刀
20421,田園刺劍,田园刺剑
20422,改良型田園刀,改良型田园刀
20423,改良型田園刺劍,改良型田园刺剑
20424,神光太刀,神光太刀
20425,神光穿甲劍,神光穿甲剑
20426,雲神刀,云神刀
20427,雲神刺劍,云神刺剑
20428,無盡雲神刀,无尽云神刀
20429,無盡雲神刺劍,无尽云神刺剑
20430,武神太刀,武神太刀
20431,武神刺劍,武神刺剑
20432,偃武太刀,偃武太刀
20433,偃武刺劍,偃武刺剑
20434,蒼天之太刀,苍穹之太刀
20435,蒼天之刺劍,苍穹之刺剑
20436,圓桌之太刀,圆桌之太刀
20437,圓桌之刺劍,圆桌之刺剑
20438,魔神之太刀,魔神之太刀
20439,魔神之刺劍,魔神之刺剑
20440,生命之太刀,生命之太刀
20441,生命之刺劍,生命之刺剑
20442,邪龍太刀,邪龙太刀
20443,邪龍刺劍,邪龙刺剑
20444,女神之刀,女神之刀
20445,女神之刺劍,女神之刺剑
20446,鬼神之太刀,鬼神之太刀
20447,鬼神之刺劍,鬼神之刺剑
20448,戈耳狄太刀,戈耳狄太刀
20449,戈耳狄刺劍,戈耳狄刺剑
20450,彌達斯金屬太刀,弥达斯金属太刀
20451,彌達斯金屬刺劍,弥达斯金属刺剑
20452,亞歷山大金屬太刀,亚历山大金属太刀
20453,亞歷山大金屬刺劍,亚历山大金属刺剑
20454,女巫會之刀,女巫会之刀
20455,女巫會之刺劍,女巫会之刺剑
20456,角尊太刀,角尊太刀
20457,角尊刺劍,角尊刺剑
20458,閃熠太刀,闪熠太刀
20459,閃熠小劍,闪熠小剑
20460,無名缽鐵,无名钵铁
20461,無名鬥衣,无名斗衣
20462,無名手甲,无名手甲
20463,無名袴,无名袴
20464,無名護脛,无名护胫
20465,赤紅騎士帽,赤红骑士帽
20466,赤紅外袍,赤红外袍
20467,赤紅手套,赤红手套
20468,赤紅束膝褲,赤红束膝裤
20469,赤紅皮靴,赤红皮靴
20470,道士冠巾,道士冠巾
20471,道士袍服,道士袍服
20472,道士手套,道士手套
20473,道士長褲,道士长裤
20474,道士雲履,道士云履
20475,斗笠,斗笠
20476,奧黛,奥黛
20477,闊腿褲,阔腿裤
20478,木涼鞋,木凉鞋
20479,哪吒赤蓮花鈿,哪吒赤莲花钿
20480,哪吒赤蓮鬥衣,哪吒赤莲斗衣
20481,哪吒赤蓮手套,哪吒赤莲手套
20482,哪吒赤蓮鬥褲,哪吒赤莲斗裤
20483,哪吒赤蓮鬥靴,哪吒赤莲斗靴
20484,哪吒白蓮花鈿,哪吒白莲花钿
20485,哪吒白蓮鬥衣,哪吒白莲斗衣
20486,哪吒白蓮手套,哪吒白莲手套
20487,哪吒白蓮短褲,哪吒白莲短裤
20488,哪吒白蓮鬥靴,哪吒白莲斗靴
20489,特製女僕髮帶,特制女仆发带
20490,特製女僕圍裙裝,特制女仆围裙装
20491,特製女僕腕帶,特制女仆腕带
20492,特製女僕蓬鬆褲,特制女仆蓬松裤
20493,特製女僕禮鞋,特制女仆礼鞋
20494,特製管家單片眼鏡,特制管家单眼镜
20495,特製管家燕尾服,特制管家燕尾服
20496,特製管家手套,特制管家手套
20497,特製管家長褲,特制管家长裤
20498,特製管家禮鞋,特制管家礼鞋
20499,仙人掌先生的燈劍,仙人刺先生的灯剑
20500,仙人掌先生的刺頭,仙人刺先生的刺头
20501,仙人掌先生的牌斧,仙人刺先生的牌斧
20502,仙人掌先生的長柱,仙人刺先生的长柱
20503,仙人掌先生的星弓,仙人刺先生的星弓
20504,仙人掌先生的圓扇,仙人刺先生的圆扇
20505,仙人掌先生的刺棒,仙人刺先生的刺棒
20506,仙人掌先生的超槍,仙人刺先生的超枪
20507,仙人掌先生的牌杖,仙人刺先生的牌杖
20508,仙人掌先生的燈杖,仙人刺先生的灯杖
20509,仙人掌先生的亮書,仙人刺先生的亮书
20510,仙人掌先生的亮典,仙人刺先生的亮典
20511,仙人掌先生的星光,仙人刺先生的星光
20512,仙人掌先生的光刀,仙人刺先生的光刀
20513,仙人掌先生的尖刺,仙人刺先生的尖刺
20514,仙人掌先生的板盾,仙人刺先生的板盾
20515,烈火飾章手鐲,烈火饰章手镯
20516,烈火飾章項環,烈火饰章项环
20517,烈火飾章戒指,烈火饰章戒指
20518,玻璃南瓜手鐲,玻璃南瓜手镯
20519,玻璃南瓜項環,玻璃南瓜项环
20520,玻璃南瓜戒指,玻璃南瓜戒指
20521,殺生石碎片,杀生石碎片
20522,玉藻狐耳,玉藻狐耳
20523,鬼童丸,鬼童丸
20524,巧兒海陸行鳥,巧儿海陆行鸟
20525,獺獺,獭獭
20526,小妖狐,小妖狐
20527,虎斑次郎,虎斑次郎
20528,龍之孫,龙之孙
20529,刺球球,刺球球
20530,分福,分福
20531,旅雀兒,旅雀儿
20532,迷你莉瑟,迷你莉瑟
20533,新型迷你夕霧,新型迷你夕雾
20534,迷你豪雪,迷你豪雪
20535,迷你夜露,迷你夜露
20536,迷你格林瓦特,迷你格林瓦特
20537,迷你鯰魚精,迷你鲶鱼精
20538,伊沃恩玩偶,伊沃恩玩偶
20539,迷你奇美拉,迷你奇美拉
20540,迷你食肉者,迷你食肉者
20541,魔導復仇者追蹤型,魔导复仇者追踪型
20542,吉多,吉多
20543,迷你艾克斯迪司,迷你艾克斯迪司
20544,迷你庫洛,迷你库洛
20545,須佐之男之形,须佐之男之形
20546,吉祥天女之形,吉祥天女之形
20547,俾斯麥之形,俾斯麦之形
20548,飛隼號啟動鑰匙,飞隼号启动钥匙
20549,極樂神威魔笛,极乐神威魔笛
20550,狂歡神威魔笛,狂欢神威魔笛
20551,魔導獵手認證金鑰,魔导猎手认证密钥
20552,鬥獅角笛,斗狮角笛
20553,鬥熊角笛,斗熊角笛
20554,鬥豹鈴,斗豹铃
20555,胡鷹笛,胡鹰笛
20556,老者水晶,老者水晶
20557,兵團虎角笛,兵团虎角笛
20558,須佐之男裝甲,须佐之男装甲
20559,峻嶺陸行鳥裝甲,峻岭陆行鸟装甲
20560,吉祥天女裝甲,吉祥天女装甲
20561,遠東裝甲,远东装甲
20562,東洋裝甲,东洋装甲
20563,哪吒裝甲,哪吒装甲
20564,紅蓮祭上衣,红莲节上衣
20565,紅蓮祭小袴,红莲节小袴
20566,紅蓮祭草履,红莲节草履
20567,演技教材·蓄力迸發,演技教材·蓄力迸发
20568,血盟雙劍士頭巾,血盟双剑师头巾
20569,黑衣森林中央林區詳細地圖,黑衣森林中央林区详细地图
20570,黑衣森林東部林區詳細地圖,黑衣森林东部林区详细地图
20571,黑衣森林南部林區詳細地圖,黑衣森林南部林区详细地图
20572,黑衣森林北部林區詳細地圖,黑衣森林北部林区详细地图
20573,西薩納蘭詳細地圖,西萨纳兰详细地图
20574,中薩納蘭詳細地圖,中萨纳兰详细地图
20575,東薩納蘭詳細地圖,东萨纳兰详细地图
20576,南薩納蘭詳細地圖,南萨纳兰详细地图
20577,北薩納蘭詳細地圖,北萨纳兰详细地图
20578,中拉諾西亞詳細地圖,中拉诺西亚详细地图
20579,拉諾西亞低地詳細地圖,拉诺西亚低地详细地图
20580,東拉諾西亞詳細地圖,东拉诺西亚详细地图
20581,西拉諾西亞詳細地圖,西拉诺西亚详细地图
20582,拉諾西亞高地詳細地圖,拉诺西亚高地详细地图
20583,拉諾西亞外地詳細地圖,拉诺西亚外地详细地图
20584,摩杜納詳細地圖,摩杜纳详细地图
20585,庫爾札斯中央高地詳細地圖,库尔札斯中央高地详细地图
20586,庫爾札斯西部高地詳細地圖,库尔札斯西部高地详细地图
20587,德拉瓦尼亞山麓地詳細地圖,龙堡参天高地详细地图
20588,德拉瓦尼亞河谷地詳細地圖,龙堡内陆低地详细地图
20589,德拉瓦尼亞雲海詳細地圖,翻云雾海详细地图
20590,阿巴拉提亞雲海詳細地圖,阿巴拉提亚云海详细地图
20591,魔大陸阿濟茲拉詳細地圖,魔大陆阿济兹拉详细地图
20592, , 
20593, , 
20594, , 
20595, , 
20596,河畔堡駐軍鐵盔,河畔堡驻军铁盔
20597,河畔堡駐軍上衣,河畔堡驻军上衣
20598,河畔堡駐軍手甲,河畔堡驻军手甲
20599,河畔堡駐軍長褲,河畔堡驻军长裤
20600,河畔堡駐軍長靴,河畔堡驻军长靴
20601,獄炎禦敵裝備箱（品級240）,狱炎御敌装备箱（品级240）
20602,天風制敵裝備箱（品級240）,天风制敌装备箱（品级240）
20603,獄炎強襲裝備箱（品級240）,狱炎强袭装备箱（品级240）
20604,洪潮精準裝備箱（品級240）,洪潮精准装备箱（品级240）
20605,洪潮游擊裝備箱（品級240）,洪潮游击装备箱（品级240）
20606,暴冰治癒裝備箱（品級240）,暴冰治愈装备箱（品级240）
20607,暴冰詠咒裝備箱（品級240）,暴冰咏咒装备箱（品级240）
20608,蠻神禦敵飾品箱（品級240）,蛮神御敌饰品箱（品级240）
20609,蠻神強攻飾品箱（品級240）,蛮神强攻饰品箱（品级240）
20610,蠻神精準飾品箱（品級240）,蛮神精准饰品箱（品级240）
20611,蠻神治癒飾品箱（品級240）,蛮神治愈饰品箱（品级240）
20612,蠻神詠咒飾品箱（品級240）,蛮神咏咒饰品箱（品级240）
20613,鮭魚籽,鲑鱼籽
20614,肥蚯蚓,肥蚯蚓
20615,赤蟲,赤虫
20616,蠶蛹,蚕蛹
20617,活蝦,活虾
20618,蔓菁擬餌,蔓菁拟饵
20619,懸浮誘餌魚,悬浮诱饵鱼
20620,無名裝備箱（品級115）,无名装备箱（品级115）
20621,赤紅裝備箱（品級115）,赤红装备箱（品级115）
20622,魔法棱晶（繁花似錦）,魔法棱晶（繁花似锦）
20623,特製新生錦旗,特制新生锦旗
20624,特製螢籠,特制萤笼
20625,特製新生立柱,特制新生立柱
20626, , 
20627,頭部繃帶,头部绷带
20628,漆黑的死亡巨鐮,漆黑的死亡巨镰
20629,漆黑的命運巨鐮,漆黑的命运巨镰
20630,漆黑的精魂巨鐮,漆黑的精魂巨镰
20631,漆黑的心靈巨鐮,漆黑的心灵巨镰
20632,漆黑的鮮血巨鐮,漆黑的鲜血巨镰
20633,漆黑的寬邊帽,漆黑的宽边帽
20634,漆黑的禮服,漆黑的礼服
20635,漆黑的禮服手套,漆黑的礼服手套
20636,漆黑的長靴,漆黑的长靴
20637,伊克西翁號角,伊克西翁号角
20638,伊克西翁的雷角,伊克西翁的雷角
20639,模兒吊旗,模儿吊旗
20640,演技教材·靈光一現,演技教材·灵光一现
20641,演技教材·小黃鶯之舞,演技教材·小黄莺之舞
20642,精騎裝備箱（品級90）,精骑装备箱（品级90）
20643,泰武裝備箱（品級90）,泰武装备箱（品级90）
20644,猛戰裝備箱（品級90）,猛战装备箱（品级90）
20645,真龍裝備箱（品級90）,真龙装备箱（品级90）
20646,賦詩裝備箱（品級90）,赋诗装备箱（品级90）
20647,甲賀裝備箱（品級90）,甲贺装备箱（品级90）
20648,白宗裝備箱（品級90）,白宗装备箱（品级90）
20649,黑巫裝備箱（品級90）,黑巫装备箱（品级90）
20650,喚心裝備箱（品級90）,唤心装备箱（品级90）
20651,學苑裝備箱（品級90）,学苑装备箱（品级90）
20652,暗黑騎士裝備箱（品級90）,暗黑骑士装备箱（品级90）
20653,機工士裝備箱（品級90）,机工士装备箱（品级90）
20654,占星術師裝備箱（品級90）,占星术士装备箱（品级90）
20655,忠騎裝備箱（品級210）,忠骑装备箱（品级210）
20656,秘武裝備箱（品級210）,秘武装备箱（品级210）
20657,凶戰裝備箱（品級210）,凶战装备箱（品级210）
20658,槍龍裝備箱（品級210）,枪龙装备箱（品级210）
20659,敘詩裝備箱（品級210）,叙诗装备箱（品级210）
20660,伊賀裝備箱（品級210）,伊贺装备箱（品级210）
20661,白祈裝備箱（品級210）,白祈装备箱（品级210）
20662,黑咒裝備箱（品級210）,黑咒装备箱（品级210）
20663,喚魂裝備箱（品級210）,唤魂装备箱（品级210）
20664,學術裝備箱（品級210）,学术装备箱（品级210）
20665,混沌裝備箱（品級210）,混沌装备箱（品级210）
20666,機工裝備箱（品級210）,机工装备箱（品级210）
20667,司天裝備箱（品級210）,司天装备箱（品级210）
20668, , 
20669, , 
20670,田園管理者飾品箱,田园管理者饰品箱
20671,田園混鬥者飾品箱,田园混斗者饰品箱
20672,田園監督者飾品箱,田园监督者饰品箱
20673,田園訓導者飾品箱,田园训导者饰品箱
20674,田園哲學者飾品箱,田园哲学者饰品箱
20675,嗡嗡石蠅,嗡嗡石蝇
20676,藍磯沙蠶,蓝矶沙蚕
20677,統治者之冠,统治者之冠
20678,白漆忠犬武士盔,白漆忠犬武士盔
20679,黑漆忠犬武士盔,黑漆忠犬武士盔
20680,木製東洋小屋房頂,木制东洋小屋房顶
20681,混合製東洋小屋房頂,混合制东洋小屋房顶
20682,石製東洋小屋房頂,石制东洋小屋房顶
20683,木製東洋公館房頂,木制东洋公馆房顶
20684,混合製東洋公館房頂,混合制东洋公馆房顶
20685,石製東洋公館房頂,石制东洋公馆房顶
20686,木製東洋別墅房頂,木制东洋别墅房顶
20687,混合製東洋別墅房頂,混合制东洋别墅房顶
20688,石製東洋別墅房頂,石制东洋别墅房顶
20689,木製東洋小屋外牆,木制东洋小屋外墙
20690,混合製東洋小屋外牆,混合制东洋小屋外墙
20691,石製東洋小屋外牆,石制东洋小屋外墙
20692,木製東洋公館外牆,木制东洋公馆外墙
20693,混合製東洋公館外牆,混合制东洋公馆外墙
20694,石製東洋公館外牆,石制东洋公馆外墙
20695,木製東洋別墅外牆,木制东洋别墅外墙
20696,混合製東洋別墅外牆,混合制东洋别墅外墙
20697,石製東洋別墅外牆,石制东洋别墅外墙
20698,東洋方窗,东洋方窗
20699,東洋格窗,东洋格窗
20700,東洋拱窗,东洋拱窗
20701,東洋雕花門,东洋雕花门
20702,東洋鑲金門,东洋镶金门
20703,東洋描花門,东洋描花门
20704,東洋木製煙囪,东洋木制烟囱
20705,東洋朱漆煙囪,东洋朱漆烟囱
20706,東洋石製煙囪,东洋石制烟囱
20707,東洋木製遮蓬,东洋木制遮蓬
20708,東洋朱漆遮蓬,东洋朱漆遮蓬
20709,東洋石製遮蓬,东洋石制遮蓬
20710,東洋木製門牌,东洋木制门牌
20711,東洋鑲金門牌,东洋镶金门牌
20712,東洋古典門牌,东洋古典门牌
20713,東洋紋飾圍牆,东洋纹饰围墙
20714,東洋鑲金圍牆,东洋镶金围墙
20715,東洋石製圍牆,东洋石制围墙
20716,東洋內牆,东洋内墙
20717,貼金內牆,贴金内墙
